"outer_iter","inner_iters","inner_converged","training_loss","elapsed_sec","path_index","lambda_gamma","lambda_Omega","case","tol_outer","tol_inner_base","tol_inner_floor","max_iter_outer"
15,54,TRUE,26.6660015727318,0.452417135238647,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,56,TRUE,26.6660015726937,0.496551990509033,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,55,TRUE,26.6660015726852,0.542355060577393,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,55,TRUE,26.6660015695092,0.587499141693115,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,103,TRUE,26.6660015695093,0.669427156448364,59,0.000501014802363725,0.00103573919404487,"case_norm_mode",1e-04,1e-05,1e-08,10000
1,57,TRUE,26.5975757135171,0.0408859252929688,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
2,8,TRUE,26.5975752091257,0.0498690605163574,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
3,38,TRUE,26.5975677311081,0.0778260231018066,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
4,33,TRUE,26.5975586082003,0.101749897003174,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
5,30,TRUE,26.5975537440661,0.125102996826172,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
6,21,TRUE,26.5975533648298,0.143189907073975,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
7,13,TRUE,26.597553031758,0.15530800819397,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
8,16,TRUE,26.5975523392112,0.169939994812012,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
9,40,TRUE,26.5975502552174,0.202271938323975,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
10,47,TRUE,26.5975502122091,0.239297866821289,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
11,52,TRUE,26.5975500989419,0.27910590171814,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
12,56,TRUE,26.597550063346,0.321014881134033,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
13,54,TRUE,26.5975497394211,0.361650943756104,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
14,105,TRUE,26.5975497341191,0.440346002578735,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
15,1,TRUE,26.5975497340496,0.443481922149658,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
16,29,TRUE,26.5975497318665,0.469428062438965,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
17,32,TRUE,26.5975497318024,0.497822999954224,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
18,29,TRUE,26.5975497314752,0.524636030197144,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
19,32,TRUE,26.5975497312839,0.553070068359375,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
20,32,TRUE,26.5975497311851,0.582124948501587,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
21,32,TRUE,26.597549731087,0.610070943832397,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
22,32,TRUE,26.5975497310769,0.639824867248535,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
23,32,TRUE,26.597549731012,0.66813588142395,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
24,32,TRUE,26.5975497304559,0.699542045593262,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
25,59,TRUE,26.597549730449,0.749969005584717,60,0.000428601756969282,0.00088604096373046,"case_norm_mode",1e-04,1e-05,1e-08,10000
